TIME,DATA_VALUE,retrieved_at
20191001,1.498,2026-09-11
20191002,1.497,2026-09-11
20191004,1.373,2026-09-11
20191007,1.386,2026-09-11
20191008,1.429,2026-09-11
20191010,1.459,2026-09-11
20191011,1.488,2026-09-11
20191014,1.488,2026-09-11
20191015,1.499,2026-09-11
20191016,1.53,2026-09-11
20191017,1.578,2026-09-11
20191018,1.587,2026-09-11
20191021,1.66,2026-09-11
20191022,1.655,2026-09-11
20191023,1.654,2026-09-11
20191024,1.641,2026-09-11
20191025,1.677,2026-09-11
20191028,1.765,2026-09-11
20191029,1.777,2026-09-11
20191030,1.753,2026-09-11
20191031,1.728,2026-09-11
20191101,1.732,2026-09-11
20191104,1.827,2026-09-11
20191105,1.817,2026-09-11
20191106,1.82,2026-09-11
20191107,1.822,2026-09-11
20191108,1.803,2026-09-11
20191111,1.788,2026-09-11
20191112,1.842,2026-09-11
20191113,1.787,2026-09-11
20191114,1.785,2026-09-11
20191115,1.79,2026-09-11
20191118,1.781,2026-09-11
20191119,1.734,2026-09-11
20191120,1.671,2026-09-11
20191121,1.672,2026-09-11
20191122,1.687,2026-09-11
20191125,1.725,2026-09-11
20191126,1.707,2026-09-11
20191127,1.671,2026-09-11
20191128,1.667,2026-09-11
20191129,1.63,2026-09-11
20191202,1.688,2026-09-11
20191203,1.736,2026-09-11
20191204,1.657,2026-09-11
20191205,1.661,2026-09-11
20191206,1.68,2026-09-11
20191209,1.664,2026-09-11
20191210,1.616,2026-09-11
20191211,1.621,2026-09-11
20191212,1.619,2026-09-11
20191213,1.649,2026-09-11
20191216,1.612,2026-09-11
20191217,1.605,2026-09-11
20191218,1.606,2026-09-11
20191219,1.655,2026-09-11
20191220,1.673,2026-09-11
20191223,1.642,2026-09-11
20191224,1.631,2026-09-11
20191226,1.641,2026-09-11
20191227,1.683,2026-09-11
20191230,1.683,2026-09-11
20191231,1.683,2026-09-11
20200102,1.638,2026-09-11
20200103,1.555,2026-09-11
20200106,1.541,2026-09-11
20200107,1.613,2026-09-11
20200108,1.63,2026-09-11
20200109,1.687,2026-09-11
20200110,1.706,2026-09-11
20200113,1.729,2026-09-11
20200114,1.716,2026-09-11
20200115,1.695,2026-09-11
20200116,1.701,2026-09-11
20200117,1.741,2026-09-11
20200120,1.762,2026-09-11
20200121,1.689,2026-09-11
20200122,1.723,2026-09-11
20200123,1.704,2026-09-11
20200128,1.603,2026-09-11
20200129,1.582,2026-09-11
20200130,1.553,2026-09-11
20200131,1.558,2026-09-11
20200203,1.547,2026-09-11
20200204,1.628,2026-09-11
20200205,1.601,2026-09-11
20200206,1.63,2026-09-11
20200207,1.601,2026-09-11
20200210,1.603,2026-09-11
20200211,1.602,2026-09-11
20200212,1.613,2026-09-11
20200213,1.609,2026-09-11
20200214,1.653,2026-09-11
20200217,1.622,2026-09-11
20200218,1.56,2026-09-11
20200219,1.559,2026-09-11
20200220,1.515,2026-09-11
20200221,1.443,2026-09-11
20200224,1.416,2026-09-11
20200225,1.429,2026-09-11
20200226,1.395,2026-09-11
20200227,1.443,2026-09-11
20200228,1.333,2026-09-11
20200302,1.372,2026-09-11
20200303,1.371,2026-09-11
20200304,1.299,2026-09-11
20200305,1.337,2026-09-11
20200306,1.37,2026-09-11
20200309,1.286,2026-09-11
20200310,1.355,2026-09-11
20200311,1.369,2026-09-11
20200312,1.387,2026-09-11
20200313,1.57,2026-09-11
20200316,1.524,2026-09-11
20200317,1.441,2026-09-11
20200318,1.502,2026-09-11
20200319,1.657,2026-09-11
20200320,1.611,2026-09-11
20200323,1.718,2026-09-11
20200324,1.708,2026-09-11
20200325,1.647,2026-09-11
20200326,1.502,2026-09-11
20200327,1.532,2026-09-11
20200330,1.562,2026-09-11
20200331,1.551,2026-09-11
20200401,1.545,2026-09-11
20200402,1.518,2026-09-11
20200403,1.548,2026-09-11
20200406,1.543,2026-09-11
20200407,1.58,2026-09-11
20200408,1.511,2026-09-11
20200409,1.438,2026-09-11
20200410,1.444,2026-09-11
20200413,1.469,2026-09-11
20200414,1.464,2026-09-11
20200416,1.411,2026-09-11
20200417,1.438,2026-09-11
20200420,1.444,2026-09-11
20200421,1.458,2026-09-11
20200422,1.532,2026-09-11
20200423,1.545,2026-09-11
20200424,1.546,2026-09-11
20200427,1.576,2026-09-11
20200428,1.56,2026-09-11
20200429,1.518,2026-09-11
20200504,1.499,2026-09-11
20200506,1.508,2026-09-11
20200507,1.48,2026-09-11
20200508,1.426,2026-09-11
20200511,1.462,2026-09-11
20200512,1.424,2026-09-11
20200513,1.392,2026-09-11
20200514,1.381,2026-09-11
20200515,1.383,2026-09-11
20200518,1.394,2026-09-11
20200519,1.391,2026-09-11
20200520,1.358,2026-09-11
20200521,1.342,2026-09-11
20200522,1.347,2026-09-11
20200525,1.316,2026-09-11
20200526,1.328,2026-09-11
20200527,1.34,2026-09-11
20200528,1.343,2026-09-11
20200529,1.374,2026-09-11
20200601,1.395,2026-09-11
20200602,1.378,2026-09-11
20200603,1.426,2026-09-11
20200604,1.432,2026-09-11
20200605,1.452,2026-09-11
20200608,1.453,2026-09-11
20200609,1.397,2026-09-11
20200610,1.398,2026-09-11
20200611,1.383,2026-09-11
20200612,1.388,2026-09-11
20200615,1.424,2026-09-11
20200616,1.402,2026-09-11
20200617,1.409,2026-09-11
20200618,1.37,2026-09-11
20200619,1.38,2026-09-11
20200622,1.39,2026-09-11
20200623,1.385,2026-09-11
20200624,1.363,2026-09-11
20200625,1.344,2026-09-11
20200626,1.327,2026-09-11
20200629,1.365,2026-09-11
20200630,1.373,2026-09-11
20200701,1.402,2026-09-11
20200702,1.377,2026-09-11
20200703,1.387,2026-09-11
20200706,1.41,2026-09-11
20200707,1.388,2026-09-11
20200708,1.377,2026-09-11
20200709,1.391,2026-09-11
20200710,1.397,2026-09-11
20200713,1.42,2026-09-11
20200714,1.418,2026-09-11
20200715,1.414,2026-09-11
20200716,1.378,2026-09-11
20200717,1.348,2026-09-11
20200720,1.334,2026-09-11
20200721,1.356,2026-09-11
20200722,1.346,2026-09-11
20200723,1.318,2026-09-11
20200724,1.305,2026-09-11
20200727,1.304,2026-09-11
20200728,1.329,2026-09-11
20200729,1.309,2026-09-11
20200730,1.281,2026-09-11
20200731,1.296,2026-09-11
20200803,1.306,2026-09-11
20200804,1.306,2026-09-11
20200805,1.293,2026-09-11
20200806,1.306,2026-09-11
20200807,1.319,2026-09-11
20200810,1.363,2026-09-11
20200811,1.345,2026-09-11
20200812,1.373,2026-09-11
20200813,1.362,2026-09-11
20200814,1.396,2026-09-11
20200818,1.357,2026-09-11
20200819,1.347,2026-09-11
20200820,1.379,2026-09-11
20200821,1.41,2026-09-11
20200824,1.378,2026-09-11
20200825,1.387,2026-09-11
20200826,1.404,2026-09-11
20200827,1.421,2026-09-11
20200828,1.486,2026-09-11
20200831,1.516,2026-09-11
20200901,1.582,2026-09-11
20200902,1.539,2026-09-11
20200903,1.524,2026-09-11
20200904,1.527,2026-09-11
20200907,1.572,2026-09-11
20200908,1.555,2026-09-11
20200909,1.518,2026-09-11
20200910,1.517,2026-09-11
20200911,1.53,2026-09-11
20200914,1.517,2026-09-11
20200915,1.503,2026-09-11
20200916,1.485,2026-09-11
20200917,1.508,2026-09-11
20200918,1.503,2026-09-11
20200921,1.493,2026-09-11
20200922,1.472,2026-09-11
20200923,1.447,2026-09-11
20200924,1.437,2026-09-11
20200925,1.424,2026-09-11
20200928,1.426,2026-09-11
20200929,1.43,2026-09-11
20201005,1.479,2026-09-11
20201006,1.531,2026-09-11
20201007,1.533,2026-09-11
20201008,1.543,2026-09-11
20201012,1.553,2026-09-11
20201013,1.527,2026-09-11
20201014,1.513,2026-09-11
20201015,1.478,2026-09-11
20201016,1.493,2026-09-11
20201019,1.441,2026-09-11
20201020,1.462,2026-09-11
20201021,1.522,2026-09-11
20201022,1.507,2026-09-11
20201023,1.495,2026-09-11
20201026,1.482,2026-09-11
20201027,1.503,2026-09-11
20201028,1.497,2026-09-11
20201029,1.527,2026-09-11
20201030,1.546,2026-09-11
20201102,1.602,2026-09-11
20201103,1.607,2026-09-11
20201104,1.569,2026-09-11
20201105,1.527,2026-09-11
20201106,1.559,2026-09-11
20201109,1.568,2026-09-11
20201110,1.624,2026-09-11
20201111,1.662,2026-09-11
20201112,1.65,2026-09-11
20201113,1.627,2026-09-11
20201116,1.623,2026-09-11
20201117,1.62,2026-09-11
20201118,1.602,2026-09-11
20201119,1.608,2026-09-11
20201120,1.607,2026-09-11
20201123,1.581,2026-09-11
20201124,1.598,2026-09-11
20201125,1.629,2026-09-11
20201126,1.655,2026-09-11
20201127,1.641,2026-09-11
20201130,1.659,2026-09-11
20201201,1.649,2026-09-11
20201202,1.675,2026-09-11
20201203,1.669,2026-09-11
20201204,1.655,2026-09-11
20201207,1.646,2026-09-11
20201208,1.642,2026-09-11
20201209,1.656,2026-09-11
20201210,1.655,2026-09-11
20201211,1.661,2026-09-11
20201214,1.67,2026-09-11
20201215,1.671,2026-09-11
20201216,1.692,2026-09-11
20201217,1.732,2026-09-11
20201218,1.708,2026-09-11
20201221,1.679,2026-09-11
20201222,1.657,2026-09-11
20201223,1.64,2026-09-11
20201224,1.682,2026-09-11
20201228,1.681,2026-09-11
20201229,1.698,2026-09-11
20201230,1.713,2026-09-11
20201231,1.713,2026-09-11
20210104,1.723,2026-09-11
20210105,1.691,2026-09-11
20210106,1.731,2026-09-11
20210107,1.724,2026-09-11
20210108,1.729,2026-09-11
20210111,1.692,2026-09-11
20210112,1.718,2026-09-11
20210113,1.719,2026-09-11
20210114,1.734,2026-09-11
20210115,1.731,2026-09-11
20210118,1.714,2026-09-11
20210119,1.711,2026-09-11
20210120,1.703,2026-09-11
20210121,1.706,2026-09-11
20210122,1.758,2026-09-11
20210125,1.78,2026-09-11
20210126,1.77,2026-09-11
20210127,1.757,2026-09-11
20210128,1.764,2026-09-11
20210129,1.768,2026-09-11
20210201,1.803,2026-09-11
20210202,1.758,2026-09-11
20210203,1.768,2026-09-11
20210204,1.793,2026-09-11
20210205,1.791,2026-09-11
20210208,1.822,2026-09-11
20210209,1.813,2026-09-11
20210210,1.831,2026-09-11
20210215,1.871,2026-09-11
20210216,1.85,2026-09-11
20210217,1.862,2026-09-11
20210218,1.854,2026-09-11
20210219,1.875,2026-09-11
20210222,1.922,2026-09-11
20210223,1.906,2026-09-11
20210224,1.851,2026-09-11
20210225,1.884,2026-09-11
20210226,1.96,2026-09-11
20210302,1.966,2026-09-11
20210303,1.951,2026-09-11
20210304,1.972,2026-09-11
20210305,1.992,2026-09-11
20210308,2.028,2026-09-11
20210309,2.034,2026-09-11
20210310,2.036,2026-09-11
20210311,2.027,2026-09-11
20210312,2.092,2026-09-11
20210315,2.152,2026-09-11
20210316,2.098,2026-09-11
20210317,2.134,2026-09-11
20210318,2.15,2026-09-11
20210319,2.099,2026-09-11
20210322,2.057,2026-09-11
20210323,2.032,2026-09-11
20210324,1.992,2026-09-11
20210325,1.967,2026-09-11
20210326,2.005,2026-09-11
20210329,1.98,2026-09-11
20210330,2.063,2026-09-11
20210331,2.057,2026-09-11
20210401,2.023,2026-09-11
20210402,2.049,2026-09-11
20210405,2.094,2026-09-11
20210406,2.069,2026-09-11
20210407,2.064,2026-09-11
20210408,2.012,2026-09-11
20210409,2.029,2026-09-11
20210412,2.003,2026-09-11
20210413,2.027,2026-09-11
20210414,1.99,2026-09-11
20210415,2.02,2026-09-11
20210416,2.023,2026-09-11
20210419,1.981,2026-09-11
20210420,2.003,2026-09-11
20210421,2.005,2026-09-11
20210422,1.989,2026-09-11
20210423,2.043,2026-09-11
20210426,2.089,2026-09-11
20210427,2.071,2026-09-11
20210428,2.082,2026-09-11
20210429,2.098,2026-09-11
20210430,2.128,2026-09-11
20210503,2.124,2026-09-11
20210504,2.13,2026-09-11
20210506,2.102,2026-09-11
20210507,2.123,2026-09-11
20210510,2.134,2026-09-11
20210511,2.139,2026-09-11
20210512,2.125,2026-09-11
20210513,2.156,2026-09-11
20210514,2.158,2026-09-11
20210517,2.117,2026-09-11
20210518,2.118,2026-09-11
20210520,2.135,2026-09-11
20210521,2.123,2026-09-11
20210524,2.12,2026-09-11
20210525,2.129,2026-09-11
20210526,2.128,2026-09-11
20210527,2.111,2026-09-11
20210528,2.132,2026-09-11
20210531,2.179,2026-09-11
20210601,2.186,2026-09-11
20210602,2.202,2026-09-11
20210603,2.195,2026-09-11
20210604,2.173,2026-09-11
20210607,2.156,2026-09-11
20210608,2.116,2026-09-11
20210609,2.103,2026-09-11
20210610,2.085,2026-09-11
20210611,2.101,2026-09-11
20210614,2.096,2026-09-11
20210615,2.071,2026-09-11
20210616,2.07,2026-09-11
20210617,2.079,2026-09-11
20210618,2.041,2026-09-11
20210621,2.006,2026-09-11
20210622,2.05,2026-09-11
20210623,2.041,2026-09-11
20210624,2.06,2026-09-11
20210625,2.1,2026-09-11
20210628,2.137,2026-09-11
20210629,2.109,2026-09-11
20210630,2.092,2026-09-11
20210701,2.09,2026-09-11
20210702,2.101,2026-09-11
20210705,2.089,2026-09-11
20210706,2.119,2026-09-11
20210707,2.039,2026-09-11
20210708,2.002,2026-09-11
20210709,2.033,2026-09-11
20210712,2.022,2026-09-11
20210713,2.035,2026-09-11
20210714,2.008,2026-09-11
20210715,2.024,2026-09-11
20210716,2.008,2026-09-11
20210719,1.972,2026-09-11
20210720,1.893,2026-09-11
20210721,1.878,2026-09-11
20210722,1.921,2026-09-11
20210723,1.888,2026-09-11
20210726,1.863,2026-09-11
20210727,1.868,2026-09-11
20210728,1.862,2026-09-11
20210729,1.889,2026-09-11
20210730,1.874,2026-09-11
20210802,1.907,2026-09-11
20210803,1.89,2026-09-11
20210804,1.866,2026-09-11
20210805,1.878,2026-09-11
20210806,1.9,2026-09-11
20210809,1.914,2026-09-11
20210810,1.916,2026-09-11
20210811,1.934,2026-09-11
20210812,1.922,2026-09-11
20210813,1.924,2026-09-11
20210817,1.886,2026-09-11
20210818,1.881,2026-09-11
20210819,1.868,2026-09-11
20210820,1.853,2026-09-11
20210823,1.889,2026-09-11
20210824,1.939,2026-09-11
20210825,1.936,2026-09-11
20210826,1.928,2026-09-11
20210827,1.939,2026-09-11
20210830,1.913,2026-09-11
20210831,1.912,2026-09-11
20210901,1.942,2026-09-11
20210902,1.941,2026-09-11
20210903,1.943,2026-09-11
20210906,1.97,2026-09-11
20210907,1.975,2026-09-11
20210908,2.016,2026-09-11
20210909,2,2026-09-11
20210910,2.006,2026-09-11
20210913,2.037,2026-09-11
20210914,2.06,2026-09-11
20210915,2.025,2026-09-11
20210916,2.043,2026-09-11
20210917,2.068,2026-09-11
20210923,2.099,2026-09-11
20210924,2.152,2026-09-11
20210927,2.168,2026-09-11
20210928,2.256,2026-09-11
20210929,2.223,2026-09-11
20210930,2.237,2026-09-11
20211001,2.258,2026-09-11
20211005,2.291,2026-09-11
20211006,2.399,2026-09-11
20211007,2.387,2026-09-11
20211008,2.374,2026-09-11
20211012,2.447,2026-09-11
20211013,2.401,2026-09-11
20211014,2.351,2026-09-11
20211015,2.356,2026-09-11
20211018,2.4,2026-09-11
20211019,2.379,2026-09-11
20211020,2.392,2026-09-11
20211021,2.388,2026-09-11
20211022,2.411,2026-09-11
20211025,2.426,2026-09-11
20211026,2.457,2026-09-11
20211027,2.487,2026-09-11
20211028,2.397,2026-09-11
20211029,2.575,2026-09-11
20211101,2.506,2026-09-11
20211102,2.48,2026-09-11
20211103,2.47,2026-09-11
20211104,2.428,2026-09-11
20211105,2.35,2026-09-11
20211108,2.329,2026-09-11
20211109,2.293,2026-09-11
20211110,2.309,2026-09-11
20211111,2.341,2026-09-11
20211112,2.344,2026-09-11
20211115,2.298,2026-09-11
20211116,2.333,2026-09-11
20211117,2.359,2026-09-11
20211118,2.338,2026-09-11
20211119,2.372,2026-09-11
20211122,2.386,2026-09-11
20211123,2.4,2026-09-11
20211124,2.394,2026-09-11
20211125,2.348,2026-09-11
20211126,2.255,2026-09-11
20211129,2.266,2026-09-11
20211130,2.213,2026-09-11
20211201,2.182,2026-09-11
20211202,2.198,2026-09-11
20211203,2.234,2026-09-11
20211206,2.213,2026-09-11
20211207,2.24,2026-09-11
20211208,2.185,2026-09-11
20211209,2.188,2026-09-11
20211210,2.201,2026-09-11
20211213,2.169,2026-09-11
20211214,2.169,2026-09-11
20211215,2.166,2026-09-11
20211216,2.147,2026-09-11
20211217,2.153,2026-09-11
20211220,2.107,2026-09-11
20211221,2.099,2026-09-11
20211222,2.147,2026-09-11
20211223,2.212,2026-09-11
20211224,2.206,2026-09-11
20211227,2.211,2026-09-11
20211228,2.198,2026-09-11
20211229,2.18,2026-09-11
20211230,2.248,2026-09-11
20211231,2.25,2026-09-11
20220103,2.325,2026-09-11
20220104,2.32,2026-09-11
20220105,2.375,2026-09-11
20220106,2.481,2026-09-11
20220107,2.458,2026-09-11
20220110,2.484,2026-09-11
20220111,2.485,2026-09-11
20220112,2.428,2026-09-11
20220113,2.397,2026-09-11
20220114,2.453,2026-09-11
20220117,2.568,2026-09-11
20220118,2.553,2026-09-11
20220119,2.537,2026-09-11
20220120,2.558,2026-09-11
20220121,2.54,2026-09-11
20220124,2.54,2026-09-11
20220125,2.576,2026-09-11
20220126,2.573,2026-09-11
20220127,2.612,2026-09-11
20220128,2.586,2026-09-11
20220203,2.566,2026-09-11
20220204,2.619,2026-09-11
20220207,2.638,2026-09-11
20220208,2.733,2026-09-11
20220209,2.691,2026-09-11
20220210,2.686,2026-09-11
20220211,2.747,2026-09-11
20220214,2.714,2026-09-11
20220215,2.71,2026-09-11
20220216,2.702,2026-09-11
20220217,2.708,2026-09-11
20220218,2.728,2026-09-11
20220221,2.77,2026-09-11
20220222,2.717,2026-09-11
20220223,2.722,2026-09-11
20220224,2.624,2026-09-11
20220225,2.671,2026-09-11
20220228,2.675,2026-09-11
20220302,2.613,2026-09-11
20220303,2.648,2026-09-11
20220304,2.658,2026-09-11
20220307,2.707,2026-09-11
20220308,2.722,2026-09-11
20220310,2.726,2026-09-11
20220311,2.7,2026-09-11
20220314,2.739,2026-09-11
20220315,2.753,2026-09-11
20220316,2.768,2026-09-11
20220317,2.704,2026-09-11
20220318,2.737,2026-09-11
20220321,2.741,2026-09-11
20220322,2.832,2026-09-11
20220323,2.828,2026-09-11
20220324,2.856,2026-09-11
20220325,2.871,2026-09-11
20220328,3.031,2026-09-11
20220329,2.972,2026-09-11
20220330,2.885,2026-09-11
20220331,2.969,2026-09-11
20220401,3.007,2026-09-11
20220404,3.065,2026-09-11
20220405,3.08,2026-09-11
20220406,3.129,2026-09-11
20220407,3.128,2026-09-11
20220408,3.169,2026-09-11
20220411,3.305,2026-09-11
20220412,3.313,2026-09-11
20220413,3.287,2026-09-11
20220414,3.22,2026-09-11
20220415,3.301,2026-09-11
20220418,3.355,2026-09-11
20220419,3.35,2026-09-11
20220420,3.313,2026-09-11
20220421,3.296,2026-09-11
20220422,3.314,2026-09-11
20220425,3.188,2026-09-11
20220426,3.19,2026-09-11
20220427,3.185,2026-09-11
20220428,3.166,2026-09-11
20220429,3.242,2026-09-11
20220502,3.38,2026-09-11
20220503,3.406,2026-09-11
20220504,3.434,2026-09-11
20220506,3.431,2026-09-11
20220509,3.414,2026-09-11
20220510,3.403,2026-09-11
20220511,3.269,2026-09-11
20220512,3.169,2026-09-11
20220513,3.221,2026-09-11
20220516,3.277,2026-09-11
20220517,3.287,2026-09-11
20220518,3.32,2026-09-11
20220519,3.307,2026-09-11
20220520,3.245,2026-09-11
20220523,3.258,2026-09-11
20220524,3.214,2026-09-11
20220525,3.177,2026-09-11
20220526,3.238,2026-09-11
20220527,3.212,2026-09-11
20220530,3.211,2026-09-11
20220531,3.326,2026-09-11
20220602,3.421,2026-09-11
20220603,3.405,2026-09-11
20220607,3.538,2026-09-11
20220608,3.472,2026-09-11
20220609,3.471,2026-09-11
20220610,3.495,2026-09-11
20220613,3.654,2026-09-11
20220614,3.691,2026-09-11
20220615,3.795,2026-09-11
20220616,3.767,2026-09-11
20220617,3.795,2026-09-11
20220620,3.784,2026-09-11
20220621,3.775,2026-09-11
20220622,3.682,2026-09-11
20220623,3.726,2026-09-11
20220624,3.635,2026-09-11
20220627,3.72,2026-09-11
20220628,3.68,2026-09-11
20220629,3.667,2026-09-11
20220630,3.636,2026-09-11
20220701,3.49,2026-09-11
20220704,3.489,2026-09-11
20220705,3.379,2026-09-11
20220706,3.295,2026-09-11
20220707,3.307,2026-09-11
20220708,3.36,2026-09-11
20220711,3.385,2026-09-11
20220712,3.349,2026-09-11
20220713,3.301,2026-09-11
20220714,3.295,2026-09-11
20220715,3.242,2026-09-11
20220718,3.27,2026-09-11
20220719,3.253,2026-09-11
20220720,3.36,2026-09-11
20220721,3.374,2026-09-11
20220722,3.302,2026-09-11
20220725,3.211,2026-09-11
20220726,3.183,2026-09-11
20220727,3.121,2026-09-11
20220728,3.201,2026-09-11
20220729,3.127,2026-09-11
20220801,3.184,2026-09-11
20220802,3.088,2026-09-11
20220803,3.131,2026-09-11
20220804,3.152,2026-09-11
20220805,3.124,2026-09-11
20220808,3.177,2026-09-11
20220809,3.166,2026-09-11
20220810,3.207,2026-09-11
20220811,3.219,2026-09-11
20220812,3.282,2026-09-11
20220816,3.156,2026-09-11
20220817,3.188,2026-09-11
20220818,3.221,2026-09-11
20220819,3.31,2026-09-11
20220822,3.342,2026-09-11
20220823,3.361,2026-09-11
20220824,3.433,2026-09-11
20220825,3.593,2026-09-11
20220826,3.616,2026-09-11
20220829,3.715,2026-09-11
20220830,3.695,2026-09-11
20220831,3.721,2026-09-11
20220901,3.805,2026-09-11
20220902,3.738,2026-09-11
20220905,3.67,2026-09-11
20220906,3.712,2026-09-11
20220907,3.736,2026-09-11
20220908,3.622,2026-09-11
20220913,3.62,2026-09-11
20220914,3.651,2026-09-11
20220915,3.791,2026-09-11
20220916,3.772,2026-09-11
20220919,3.794,2026-09-11
20220920,3.836,2026-09-11
20220921,3.891,2026-09-11
20220922,3.997,2026-09-11
20220923,4.112,2026-09-11
20220926,4.335,2026-09-11
20220927,4.208,2026-09-11
20220928,4.332,2026-09-11
20220929,4.229,2026-09-11
20220930,4.096,2026-09-11
20221004,4.006,2026-09-11
20221005,4.102,2026-09-11
20221006,4.102,2026-09-11
20221007,4.214,2026-09-11
20221011,4.306,2026-09-11
20221012,4.11,2026-09-11
20221013,4.239,2026-09-11
20221014,4.181,2026-09-11
20221017,4.215,2026-09-11
20221018,4.277,2026-09-11
20221019,4.396,2026-09-11
20221020,4.439,2026-09-11
20221021,4.632,2026-09-11
20221024,4.503,2026-09-11
20221025,4.346,2026-09-11
20221026,4.279,2026-09-11
20221027,4.313,2026-09-11
20221028,4.167,2026-09-11
20221031,4.242,2026-09-11
20221101,4.135,2026-09-11
20221102,4.143,2026-09-11
20221103,4.197,2026-09-11
20221104,4.182,2026-09-11
20221107,4.258,2026-09-11
20221108,4.236,2026-09-11
20221109,4.177,2026-09-11
20221110,4.07,2026-09-11
20221111,3.894,2026-09-11
20221114,3.928,2026-09-11
20221115,3.861,2026-09-11
20221116,3.896,2026-09-11
20221117,3.853,2026-09-11
20221118,3.801,2026-09-11
20221121,3.764,2026-09-11
20221122,3.773,2026-09-11
20221123,3.774,2026-09-11
20221124,3.622,2026-09-11
20221125,3.623,2026-09-11
20221128,3.606,2026-09-11
20221129,3.673,2026-09-11
20221130,3.667,2026-09-11
20221201,3.663,2026-09-11
20221202,3.583,2026-09-11
20221205,3.549,2026-09-11
20221206,3.504,2026-09-11
20221207,3.523,2026-09-11
20221208,3.53,2026-09-11
20221209,3.491,2026-09-11
20221212,3.448,2026-09-11
20221213,3.469,2026-09-11
20221214,3.406,2026-09-11
20221215,3.38,2026-09-11
20221216,3.36,2026-09-11
20221219,3.395,2026-09-11
20221220,3.603,2026-09-11
20221221,3.566,2026-09-11
20221222,3.495,2026-09-11
20221223,3.552,2026-09-11
20221226,3.639,2026-09-11
20221227,3.611,2026-09-11
20221228,3.673,2026-09-11
20221229,3.726,2026-09-11
20221230,3.73,2026-09-11
20230102,3.811,2026-09-11
20230103,3.661,2026-09-11
20230104,3.597,2026-09-11
20230105,3.571,2026-09-11
20230106,3.573,2026-09-11
20230109,3.477,2026-09-11
20230110,3.462,2026-09-11
20230111,3.417,2026-09-11
20230112,3.412,2026-09-11
20230113,3.3,2026-09-11
20230116,3.383,2026-09-11
20230117,3.444,2026-09-11
20230118,3.337,2026-09-11
20230119,3.222,2026-09-11
20230120,3.279,2026-09-11
20230125,3.229,2026-09-11
20230126,3.231,2026-09-11
20230127,3.283,2026-09-11
20230130,3.238,2026-09-11
20230131,3.297,2026-09-11
20230201,3.239,2026-09-11
20230202,3.207,2026-09-11
20230203,3.148,2026-09-11
20230206,3.283,2026-09-11
20230207,3.297,2026-09-11
20230208,3.32,2026-09-11
20230209,3.362,2026-09-11
20230210,3.365,2026-09-11
20230213,3.43,2026-09-11
20230214,3.398,2026-09-11
20230215,3.471,2026-09-11
20230216,3.476,2026-09-11
20230217,3.626,2026-09-11
20230220,3.641,2026-09-11
20230221,3.6,2026-09-11
20230222,3.639,2026-09-11
20230223,3.595,2026-09-11
20230224,3.525,2026-09-11
20230227,3.619,2026-09-11
20230228,3.753,2026-09-11
20230302,3.84,2026-09-11
20230303,3.776,2026-09-11
20230306,3.731,2026-09-11
20230307,3.661,2026-09-11
20230308,3.72,2026-09-11
20230309,3.739,2026-09-11
20230310,3.584,2026-09-11
20230313,3.405,2026-09-11
20230314,3.337,2026-09-11
20230315,3.418,2026-09-11
20230316,3.394,2026-09-11
20230317,3.406,2026-09-11
20230320,3.304,2026-09-11
20230321,3.304,2026-09-11
20230322,3.287,2026-09-11
20230323,3.266,2026-09-11
20230324,3.21,2026-09-11
20230327,3.258,2026-09-11
20230328,3.281,2026-09-11
20230329,3.28,2026-09-11
20230330,3.305,2026-09-11
20230331,3.34,2026-09-11
20230403,3.389,2026-09-11
20230404,3.316,2026-09-11
20230405,3.326,2026-09-11
20230406,3.278,2026-09-11
20230407,3.289,2026-09-11
20230410,3.236,2026-09-11
20230411,3.255,2026-09-11
20230412,3.262,2026-09-11
20230413,3.273,2026-09-11
20230414,3.286,2026-09-11
20230417,3.349,2026-09-11
20230418,3.352,2026-09-11
20230419,3.37,2026-09-11
20230420,3.409,2026-09-11
20230421,3.343,2026-09-11
20230424,3.306,2026-09-11
20230425,3.323,2026-09-11
20230426,3.309,2026-09-11
20230427,3.342,2026-09-11
20230428,3.36,2026-09-11
20230502,3.372,2026-09-11
20230503,3.324,2026-09-11
20230504,3.278,2026-09-11
20230508,3.31,2026-09-11
20230509,3.318,2026-09-11
20230510,3.341,2026-09-11
20230511,3.292,2026-09-11
20230512,3.274,2026-09-11
20230515,3.332,2026-09-11
20230516,3.303,2026-09-11
20230517,3.319,2026-09-11
20230518,3.367,2026-09-11
20230519,3.419,2026-09-11
20230522,3.398,2026-09-11
20230523,3.473,2026-09-11
20230524,3.502,2026-09-11
20230525,3.597,2026-09-11
20230526,3.639,2026-09-11
20230530,3.651,2026-09-11
20230531,3.532,2026-09-11
20230601,3.549,2026-09-11
20230602,3.495,2026-09-11
20230605,3.561,2026-09-11
20230607,3.522,2026-09-11
20230608,3.632,2026-09-11
20230609,3.613,2026-09-11
20230612,3.576,2026-09-11
20230613,3.578,2026-09-11
20230614,3.635,2026-09-11
20230615,3.685,2026-09-11
20230616,3.657,2026-09-11
20230619,3.633,2026-09-11
20230620,3.642,2026-09-11
20230621,3.621,2026-09-11
20230622,3.647,2026-09-11
20230623,3.663,2026-09-11
20230626,3.611,2026-09-11
20230627,3.603,2026-09-11
20230628,3.611,2026-09-11
20230629,3.626,2026-09-11
20230630,3.675,2026-09-11
20230703,3.607,2026-09-11
